neighborhood,title,price,bedrooms,pid,longitude,sourcepage,link,date,latitude,sqft
,,,,4761891992,-122.103993,,,,37.401162,
,,,,4761891400,-122.291780,,,,37.544850,
,,,,4761862158,-122.072268,,,,37.397369,
,,,,4761850765,-122.325998,,,,37.560763,
,,,,4758318144,-122.193609,,,,37.478088,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761862323,-122.403136,,,,37.595092,
,,,,4761912798,-122.428990,,,,37.773248,
,,,,4761905309,-122.396951,,,,37.772430,
,,,,4761910324,-122.440345,,,,37.755228,
,,,,4761913682,-122.466199,,,,37.714280,
,,,,4751607641,-122.468607,,,,37.781413,
,,,,4734707220,-122.412838,,,,37.790600,
,,,,4743515580,-122.489985,,,,37.747688,
,,,,4761896924,-122.443279,,,,37.776953,
,,,,4761893355,-121.911421,,,,37.317615,
,,,,4761881567,-121.902268,,,,37.253503,
,,,,,,,,,,
,,,,4755165277,-121.910520,,,,37.316899,
,,,,4761884429,-121.977869,,,,37.344015,
,,,,4761777639,-121.944380,,,,37.395664,
,,,,,,,,,,
,,,,4755069201,-122.242663,,,,37.537653,
,,,,4761884956,-122.038128,,,,37.332631,
,,,,4751964439,-122.361345,,,,37.580977,
,,,,,,,,,,
,,,,4761871728,-122.299800,,,,37.539500,
,,,,4761844987,-122.088211,,,,37.396960,
,,,,4761855469,-122.098553,,,,37.395403,
,,,,4751031576,-122.296867,,,,37.524793,
,,,,4761844218,-122.224188,,,,37.464452,
,,,,4761907341,-122.413083,,,,37.794679,
,,,,4761907319,-122.419882,,,,37.773281,
,,,,4761904118,-122.452896,,,,37.780363,
,,,,,,,,,,
,,,,4761899823,-122.420369,,,,37.805720,
,,,,4761896530,-122.386700,,,,37.769400,
,,,,4761899527,-122.445864,,,,37.759484,
,,,,4761893099,-122.421704,,,,37.746412,
,,,,4761879708,-122.428977,,,,37.736388,
,,,,4761896987,-121.402528,,,,36.839802,
,,,,4725896448,-122.017508,,,,37.357912,
,,,,4761889653,-122.028871,,,,37.381040,
,,,,,,,,,,
,,,,4745103118,-122.017014,,,,37.357776,
,,,,4736200381,-121.833320,,,,37.361193,
,,,,4761849033,-122.637496,,,,38.233516,
,,,,4736151623,-121.846060,,,,37.385241,
,,,,,,,,,,
,,,,4761874239,-122.726498,,,,38.434112,
,,,,,,,,,,
,,,,4749554424,-121.940771,,,,37.254950,
,,,,4761881482,-122.786501,,,,38.371014,
,,,,4761881441,-122.480733,,,,37.847829,
,,,,4755401123,-122.221682,,,,38.102492,
,,,,4758645868,-122.247813,,,,38.150606,
,,,,4758760975,-122.247791,,,,38.111160,
,,,,4758752396,-122.214854,,,,38.088381,
,,,,4761903130,-122.216600,,,,37.780600,
,,,,4758757331,-122.214897,,,,38.088483,
,,,,4761901549,-122.264807,,,,37.825362,
,,,,4754874218,-122.252771,,,,37.804229,
,,,,4725351378,-122.103993,,,,37.401162,
,,,,4728445094,-122.103993,,,,37.401162,
,,,,4745965341,-122.307000,,,,37.549296,
,,,,4758159850,-122.103993,,,,37.401162,
,,,,,,,,,,
,,,,4758170021,-122.103993,,,,37.401162,
,,,,4751289631,-122.131126,,,,37.400352,
,,,,4761845248,-122.120268,,,,37.444301,
,,,,4761868226,-122.466037,,,,37.775243,
,,,,4761890593,-122.443649,,,,37.770426,
,,,,4761890146,-122.465309,,,,37.715034,
,,,,4761888583,-122.438112,,,,37.759093,
,,,,4761867652,-122.436121,,,,37.753568,
,,,,4761883358,-122.411900,,,,37.752629,
,,,,4723996329,-122.507234,,,,37.779062,
,,,,4755655004,-122.399047,,,,37.786391,
,,,,,,,,,,
,,,,,,,,,,
,,,,4718087277,-121.821782,,,,37.234323,
,,,,,,,,,,
,,,,4761871160,-122.044900,,,,37.318000,
,,,,4751027895,-122.761560,,,,38.509858,
,,,,4747412465,-121.930690,,,,37.326079,
,,,,4761862369,-122.617796,,,,38.249516,
,,,,4751222229,-121.975768,,,,37.301569,
,,,,4761880229,-122.206957,,,,38.106179,
,,,,4761830958,-122.771199,,,,38.514710,
,,,,4761877021,-122.509403,,,,37.955940,
,,,,4761830369,-122.054900,,,,37.905300,
,,,,4756975847,-122.548440,,,,38.078220,
,,,,4761871106,-122.726498,,,,38.434112,
,,,,4761895647,-122.241461,,,,37.796695,
,,,,4761885853,-122.095034,,,,37.660467,
,,,,4761896424,-122.280400,,,,37.836500,
,,,,4761876017,-122.034020,,,,38.279305,
,,,,4761890516,-121.915500,,,,37.763600,
,,,,,,,,,,
,,,,,,,,,,
,,,,4751279445,-122.714254,,,,38.461178,
,,,,4761835337,-122.024571,,,,37.333841,
,,,,4761840826,-122.224188,,,,37.464452,
,,,,4761822812,-122.477510,,,,37.666898,
,,,,4761745608,-122.305942,,,,37.549961,
,,,,,,,,,,
,,,,4723651625,-122.322550,,,,37.437861,
,,,,4761831489,-122.431083,,,,37.659633,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761782451,-122.417341,,,,37.776414,
,,,,4761875721,-122.465760,,,,37.786627,
,,,,4750492484,-122.453902,,,,37.771054,
,,,,4761846895,-122.441100,,,,37.719500,
,,,,4758466658,-122.418600,,,,37.791700,
,,,,4728121974,-121.915300,,,,37.324900,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761888294,-122.280400,,,,37.836500,
,,,,4761900773,-121.902467,,,,37.353741,
,,,,4758677154,-121.907687,,,,37.271748,
,,,,4761881117,-121.895000,,,,37.435200,
,,,,4724925286,-122.030475,,,,37.301498,
,,,,4761888215,-122.037849,,,,37.336384,
,,,,4761876279,-122.684584,,,,38.441825,
,,,,4761866474,-122.726498,,,,38.434112,
,,,,4761862751,-122.447734,,,,38.570649,
,,,,4755262130,-122.657418,,,,38.463301,
,,,,4761860339,-122.826844,,,,38.547632,
,,,,4748347140,-122.300414,,,,38.287900,
,,,,4761837194,-122.743056,,,,38.437422,
,,,,,,,,,,
,,,,4761820345,-122.532205,,,,38.021326,
,,,,4761812888,-122.036678,,,,37.630668,
,,,,,,,,,,
,,,,4761878992,-122.017001,,,,37.554234,
,,,,4761901072,-122.031713,,,,37.358884,
,,,,4761866989,-122.270601,,,,38.117457,
,,,,4747991312,-122.230901,,,,37.755038,
,,,,4752335848,-122.106299,,,,37.428976,
,,,,4749524233,-122.230901,,,,37.755038,
,,,,4761802739,-122.265172,,,,37.556265,
,,,,4761877075,-122.216600,,,,37.780600,
,,,,4761751831,-122.185275,,,,37.432337,
,,,,4761805167,-122.225426,,,,37.484612,
,,,,4761823910,-122.223094,,,,37.470005,
,,,,4719625008,-122.472323,,,,37.740913,
,,,,4744898182,-122.426700,,,,37.795316,
,,,,4761871862,-122.391858,,,,37.789369,
,,,,4730308594,-122.433968,,,,37.724285,
,,,,4761813244,-122.413799,,,,37.786649,
,,,,4761808173,-122.417800,,,,37.776634,
,,,,4761873973,-122.433879,,,,37.734508,
,,,,4746761808,-121.897345,,,,37.326557,
,,,,4761854400,-121.968769,,,,37.324642,
,,,,,,,,,,
,,,,4755473292,-122.428873,,,,37.775108,
,,,,4761870746,-121.956768,,,,37.298042,
,,,,4761879478,-121.958520,,,,37.411607,
,,,,4761892473,-122.025671,,,,37.360341,
,,,,4761805108,-122.591929,,,,38.239341,
,,,,4761818862,-122.429464,,,,37.796898,
,,,,,,,,,,
,,,,4735677767,-122.351087,,,,38.341813,
,,,,4761815399,-122.663016,,,,38.428687,
,,,,4758195544,-122.281078,,,,38.317076,
,,,,4758138210,-122.256400,,,,38.454900,
,,,,4761847940,-121.851885,,,,37.997869,
,,,,4761862191,-121.887580,,,,37.707435,
,,,,,,,,,,
,,,,4761877071,-122.248139,,,,38.148978,
,,,,4747280034,-122.263065,,,,37.804665,
,,,,4761871465,-122.004072,,,,37.968122,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761822907,-122.147970,,,,37.423600,
,,,,4761821976,-122.201518,,,,37.431605,
,,,,4761777186,-122.156875,,,,37.446638,
,,,,4729901083,-122.393440,,,,37.600906,
,,,,4749283109,-122.397856,,,,37.594495,
,,,,,,,,,,
,,,,4761800238,-122.090193,,,,37.389109,
,,,,,,,,,,
,,,,4761802382,-122.419161,,,,37.788845,
,,,,4716871274,-122.421977,,,,37.743979,
,,,,4756748849,-122.428936,,,,37.767364,
,,,,4761814236,-122.410655,,,,37.747389,
,,,,4761882771,-121.889900,,,,37.408072,
,,,,4761858822,-122.440063,,,,37.730731,
,,,,4737926529,-122.034900,,,,37.350200,
,,,,4761856681,-121.968669,,,,37.355541,
,,,,4761833343,-121.913832,,,,37.311962,
,,,,4761841516,-121.984400,,,,37.348300,
,,,,4761774594,-122.580061,,,,38.101503,
,,,,,,,,,,
,,,,4743301271,-121.899100,,,,37.796659,
,,,,4755170456,-122.011872,,,,37.321206,
,,,,4761748675,-122.663770,,,,38.426782,
,,,,4761797202,-122.748828,,,,38.467366,
,,,,4761811262,-122.665096,,,,38.472110,
,,,,4761703023,-122.499192,,,,37.895069,
,,,,4761773036,-121.938350,,,,37.413238,
,,,,4717631426,-122.663813,,,,38.427000,
,,,,4744917060,-122.514832,,,,37.974143,
,,,,4761779674,-122.657354,,,,38.463032,
,,,,4761792228,-122.255300,,,,38.166800,
,,,,4761831965,-121.882263,,,,37.693890,
,,,,,,,,,,
,,,,4761855707,-122.270504,,,,37.809631,
,,,,,,,,,,
,,,,4761775216,-122.281564,,,,37.523755,
,,,,4761672091,-122.417332,,,,37.763572,
,,,,4761813327,-122.225932,,,,37.459602,
,,,,4761793261,-122.271468,,,,37.535658,
,,,,4742913392,-122.478000,,,,37.678700,
,,,,,,,,,,
,,,,4761802592,-122.468655,,,,37.656645,
,,,,4761854308,-122.449770,,,,37.764866,
,,,,4761855706,-122.492409,,,,37.786521,
,,,,4761838985,-122.444989,,,,37.802104,
,,,,4758264205,-122.419825,,,,37.766674,
,,,,4761853290,-122.054973,,,,37.907993,
,,,,4730088703,-122.053273,,,,37.528337,
,,,,4751211791,-122.429031,,,,37.758835,
,,,,4736208297,-122.427260,,,,37.789743,
,,,,4761836839,-122.439781,,,,37.773782,
,,,,,,,,,,
,,,,4752553530,-122.255645,,,,37.812378,
,,,,4761823285,-122.392937,,,,37.786068,
,,,,,,,,,,
,,,,4761876679,-122.044900,,,,37.318000,
,,,,4761823335,-121.849000,,,,37.268500,
,,,,4751412545,-121.918588,,,,37.304513,
,,,,4757549554,-121.562000,,,,37.005195,
,,,,4761808837,-121.870566,,,,37.416839,
,,,,4753441329,-122.752177,,,,38.449606,
,,,,4744737114,-122.752177,,,,38.449606,
,,,,4758535846,-122.284100,,,,38.290400,
,,,,4761820513,-121.984400,,,,37.348300,
,,,,,,,,,,
,,,,4757565101,-122.687800,,,,38.453400,
,,,,4743255274,-122.657783,,,,38.464006,
,,,,,,,,,,
,,,,4761763254,-122.329009,,,,38.327215,
,,,,4752552471,-122.255623,,,,37.812361,
,,,,4750441955,-122.288380,,,,37.872125,
,,,,4761801387,-121.910468,,,,37.710562,
,,,,4761826227,-121.897902,,,,37.703211,
,,,,4746292638,-122.247400,,,,38.105300,
,,,,4761851006,-122.270193,,,,37.809038,
,,,,4761693087,-122.325998,,,,37.560763,
,,,,4761868332,-122.074756,,,,37.402029,
,,,,4761799414,-122.292700,,,,37.517400,
,,,,4761772937,-122.228476,,,,37.480737,
,,,,4761797459,-122.302479,,,,37.509937,
,,,,4761794523,-122.155330,,,,37.441675,
,,,,4761770055,-122.269760,,,,37.556615,
,,,,4761777266,-122.062672,,,,37.379840,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761829891,-122.439743,,,,37.731584,
,,,,,,,,,,
,,,,4761818083,-122.397100,,,,37.762100,
,,,,4761827373,-122.469654,,,,37.765783,
,,,,4761819160,-122.418600,,,,37.791700,
,,,,4761817096,-122.444219,,,,37.755584,
,,,,4761813281,-121.851121,,,,37.374341,
,,,,4739523668,-122.006539,,,,37.354397,
,,,,4761835820,-122.055793,,,,37.380765,
,,,,4761873255,-121.921506,,,,37.317513,
,,,,4761853529,-121.954665,,,,37.340413,
,,,,4761863978,-121.916442,,,,37.323707,
,,,,,,,,,,
,,,,4761769139,-122.705140,,,,38.361984,
,,,,4761749646,-122.538859,,,,38.011446,
,,,,,,,,,,
,,,,4761760056,-122.445738,,,,37.763048,
,,,,4761760879,-122.602030,,,,38.249910,
,,,,4758445719,-122.506485,,,,38.101705,
,,,,4761740692,-122.637496,,,,38.233516,
,,,,,,,,,,
,,,,4761844135,-122.058170,,,,37.902220,
,,,,4761847327,-121.989559,,,,37.549070,
,,,,4761846167,-122.270397,,,,37.809555,
,,,,,,,,,,
,,,,4761844922,-122.271781,,,,37.808682,
,,,,4761777601,-122.292479,,,,37.509237,
,,,,4761746985,-122.285185,,,,37.544254,
,,,,4758411998,-122.137378,,,,37.454762,
,,,,4761749346,-122.081873,,,,37.391840,
,,,,4761767313,-122.422104,,,,37.620690,
,,,,4739270533,-122.322500,,,,37.573500,
,,,,4761693953,-122.413034,,,,37.777555,
,,,,4761812089,-122.426448,,,,37.753904,
,,,,4761821454,-122.421513,,,,37.775871,
,,,,4761811613,-122.444989,,,,37.802104,
,,,,4761785738,-122.385119,,,,37.727860,
,,,,4761780629,-122.392625,,,,37.711324,
,,,,4738007005,-122.438617,,,,37.779049,
,,,,,,,,,,
,,,,4761815837,-121.880000,,,,37.386400,
,,,,4761838834,-122.006070,,,,37.332142,
,,,,4761755184,-122.460283,,,,37.880826,
,,,,4761736247,-122.637496,,,,38.233516,
,,,,4761698099,-122.285424,,,,38.316324,
,,,,4761872566,-122.032045,,,,37.353836,
,,,,4731220724,-122.322500,,,,37.573500,
,,,,4761724880,-122.672825,,,,38.454967,
,,,,4761716536,-122.546504,,,,38.006561,
,,,,,,,,,,
,,,,4761815299,-121.864673,,,,38.008321,
,,,,4761840329,-121.977371,,,,37.542636,
,,,,4728165388,-122.663920,,,,38.426967,
,,,,4761832602,-121.861124,,,,37.706063,
,,,,4761850787,-122.159516,,,,37.731643,
,,,,4761843494,-122.272210,,,,37.808775,
,,,,4761847629,-122.126638,,,,37.856042,
,,,,4761846728,-122.127279,,,,37.853811,
,,,,4761851665,-121.910842,,,,37.295650,
,,,,4761743736,-122.546504,,,,38.006561,
,,,,4758139709,-122.137378,,,,37.454762,
,,,,4761735877,-122.359378,,,,37.586470,
,,,,4761734192,-122.463383,,,,37.682733,
,,,,,,,,,,
,,,,4761753282,-122.112474,,,,37.403040,
,,,,,,,,,,
,,,,4751599140,-122.131748,,,,37.425116,
,,,,,,,,,,
,,,,4761806932,-122.458371,,,,37.774309,
,,,,,,,,,,
,,,,,,,,,,
,,,,4758360970,-122.447665,,,,37.789005,
,,,,4745917755,-122.477024,,,,37.658666,
,,,,4750749088,-122.425057,,,,37.795527,
,,,,4754978822,-122.425057,,,,37.795527,
,,,,4761782800,-122.433379,,,,37.719677,
,,,,,,,,,,
,,,,4761691094,-122.413034,,,,37.777555,
,,,,4761847726,-122.061115,,,,37.376518,
,,,,4738854338,-122.030071,,,,37.338853,
,,,,4725349514,-122.028871,,,,37.381040,
,,,,4761856263,-121.817462,,,,37.251543,
,,,,4758166144,-122.028871,,,,37.381040,
,,,,4761850253,-121.900466,,,,37.318821,
,,,,4761703678,-122.510500,,,,37.969100,
,,,,4736202649,-122.527678,,,,37.987450,
,,,,4761714532,-122.294124,,,,38.276344,
,,,,,,,,,,
,,,,4761704466,-122.510500,,,,37.969100,
,,,,4757310411,-122.733900,,,,38.408900,
,,,,,,,,,,
,,,,4761697326,-122.553520,,,,37.997313,
,,,,4761826435,-121.830117,,,,37.257219,
,,,,4761821478,-122.131372,,,,37.993363,
,,,,4761830410,-122.081274,,,,37.648732,
,,,,4751015805,-122.151476,,,,37.717229,
,,,,4754040060,-122.032000,,,,37.536800,
,,,,4761807028,-121.935667,,,,37.282675,
,,,,4761818750,-121.730275,,,,37.680730,
,,,,,,,,,,
,,,,4742030396,-122.305942,,,,37.549961,
,,,,,,,,,,
,,,,4740072700,-122.477860,,,,37.658938,
,,,,4761852287,-122.075874,,,,37.624233,
,,,,4761789462,-122.437299,,,,37.761895,
,,,,4761696834,-122.413034,,,,37.777555,
,,,,4761749447,-122.475400,,,,37.721100,
,,,,4740161761,-122.415891,,,,37.799612,
,,,,,,,,,,
,,,,4761763038,-122.423294,,,,37.774887,
,,,,4761854475,-121.910048,,,,37.361681,
,,,,4761822704,-121.984400,,,,37.348300,
,,,,4761739423,-121.996071,,,,37.406240,
,,,,4761706821,-121.895000,,,,37.435200,
,,,,4761851347,-122.023800,,,,37.376400,
,,,,4761823994,-122.003970,,,,37.368441,
,,,,4761801614,-121.881552,,,,37.402886,
,,,,4737280612,-122.493653,,,,37.650665,
,,,,4761751338,-122.331424,,,,37.568668,
,,,,4761685111,-122.717950,,,,38.431186,
,,,,4761680619,-122.708498,,,,38.341814,
,,,,4761645101,-122.732778,,,,38.466157,
,,,,4722435316,-122.703698,,,,38.336314,
,,,,4743288177,-122.754700,,,,38.443200,
,,,,4761615292,-122.509940,,,,38.339704,
,,,,,,,,,,
,,,,4756497438,-122.118275,,,,37.665831,
,,,,4754988588,-122.076374,,,,37.681531,
,,,,,,,,,,
,,,,4761830918,-121.975812,,,,37.566054,
,,,,4725003877,-122.150176,,,,37.688630,
,,,,4761822876,-122.134976,,,,38.015121,
,,,,4761793515,-122.019819,,,,38.251119,
,,,,4751529575,-122.097430,,,,37.411310,
,,,,4761736212,-122.220327,,,,37.468077,
,,,,4761719434,-122.414183,,,,37.622335,
,,,,4761732662,-122.316649,,,,37.512943,
,,,,,,,,,,
,,,,4761681604,-122.115847,,,,37.404777,
,,,,4750938015,-122.486484,,,,37.676233,
,,,,,,,,,,
,,,,4761678555,-122.388727,,,,37.762786,
,,,,4761836370,-121.953000,,,,37.349200,
,,,,,,,,,,
,,,,4761759923,-122.426489,,,,37.742100,
,,,,,,,,,,
,,,,4761596025,-122.413003,,,,37.777580,
,,,,4761834758,-122.049930,,,,37.947040,
,,,,4740115836,-122.493374,,,,37.650767,
,,,,4761643438,-122.402025,,,,37.786248,
,,,,4761746552,-122.441300,,,,37.771200,
,,,,4761632486,-122.402025,,,,37.786248,
,,,,4761832142,-122.055793,,,,37.380765,
,,,,4761848679,-122.009863,,,,37.388905,
,,,,4761847951,-121.964609,,,,37.300840,
,,,,4761847389,-122.013087,,,,37.357759,
,,,,4761845561,-121.871879,,,,37.243916,
,,,,4761665939,-122.512593,,,,37.920835,
,,,,4761675589,-122.389200,,,,37.786400,
,,,,4761760548,-122.391214,,,,37.774090,
,,,,4758460360,-122.391249,,,,37.784918,
,,,,4761537489,-122.536200,,,,37.936700,
,,,,4750984005,-122.554700,,,,38.416800,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761821860,-122.131372,,,,37.993363,
,,,,4719121202,-121.748822,,,,37.677460,
,,,,,,,,,,
,,,,4761830697,-121.872309,,,,38.009633,
,,,,,,,,,,
,,,,4761822226,-121.798949,,,,37.970130,
,,,,4747808389,-122.264370,,,,37.874574,
,,,,4739404550,-121.867557,,,,37.326170,
,,,,4761695042,-122.148507,,,,37.433874,
,,,,4761714494,-122.436173,,,,37.653130,
,,,,4757582384,-122.329297,,,,37.561607,
,,,,4761708342,-122.101303,,,,37.396907,
,,,,4761693753,-122.429000,,,,37.624700,
,,,,4761612872,-122.565291,,,,38.101820,
,,,,4761696490,-122.268400,,,,37.565287,
,,,,4761744365,-122.420275,,,,37.739985,
,,,,4761729705,-122.390142,,,,37.774080,
,,,,4758524099,-122.416880,,,,37.786255,
,,,,4748132981,-122.418337,,,,37.761453,
,,,,4761712274,-122.419825,,,,37.766674,
,,,,4761686211,-122.451527,,,,37.733800,
,,,,4761765983,-121.935600,,,,37.316300,
,,,,4761826753,-122.002270,,,,37.322842,
,,,,4761843910,-121.785926,,,,37.249529,
,,,,4761778514,-121.962300,,,,37.392400,
,,,,,,,,,,
,,,,4752084175,-121.994765,,,,37.334428,
,,,,4761824058,-121.889132,,,,37.386524,
,,,,4761520211,-122.499192,,,,37.895069,
,,,,4761676700,-122.448753,,,,37.707667,
,,,,4761572750,-122.592316,,,,38.239259,
,,,,4761556669,-122.528748,,,,37.877634,
,,,,4761639424,-122.532261,,,,38.023616,
,,,,4761644995,-122.533900,,,,37.895800,
,,,,,,,,,,
,,,,4751334124,-122.253580,,,,37.862226,
,,,,4752685045,-122.481766,,,,37.849925,
,,,,4761601605,-122.716274,,,,38.397853,
,,,,,,,,,,
,,,,,,,,,,
,,,,4761830678,-121.953000,,,,37.349200,
,,,,4761521740,-122.499192,,,,37.895069,
,,,,4758605934,-122.229279,,,,37.799527,
,,,,,,,,,,
,,,,4761822544,-121.798949,,,,37.970130,
,,,,4761821907,-122.042860,,,,37.576801,
,,,,,,,,,,
,,,,4761791543,-122.064564,,,,37.926292,
,,,,4744207392,-122.285547,,,,37.543434,
,,,,4744209549,-122.285547,,,,37.543434,
,,,,4753831067,-122.270180,,,,37.868309,
,,,,4761686160,-122.115847,,,,37.404777,
,,,,4761676956,-122.265031,,,,37.508689,
,,,,,,,,,,
,,,,4761520976,-122.499192,,,,37.895069,
,,,,4752334183,-122.656603,,,,38.463233,
,,,,4746180959,-122.760493,,,,38.512083,
,,,,4745852485,-122.760493,,,,38.512083,
,,,,4761798161,-122.091815,,,,37.649833,
,,,,4761795849,-121.855030,,,,37.721713,
,,,,4761811660,-122.254336,,,,37.844935,
,,,,4761806616,-122.263927,,,,37.878088,
,,,,4761773192,-121.974239,,,,38.346283,
,,,,4761786690,-122.301241,,,,37.904158,
,,,,4761543313,-122.536200,,,,37.936700,
,,,,4761547753,-122.536200,,,,37.936700,
,,,,4761445828,-122.601070,,,,38.227663,
,,,,4761534481,-122.536200,,,,37.936700,
,,,,4739995940,-122.708498,,,,38.341814,
,,,,4761668130,-122.260044,,,,37.552539,
,,,,4761814362,-122.036509,,,,37.617030,
,,,,4761558591,-122.488541,,,,37.919834,
